,originalTitle,rating,startYear,runtimeMinutes,numVotes,totalImages,totalCredits,titleType,canHaveEpisodes,numRegions,countryOfOrigin,genres,ratingNum,numGenres,criticReviewsRatio,awardsAndNominations,hasVideos,moreCountriesOfOrigin
8520,Death of a Hollow Man,"(7, 8]",1998,4.634728988229636,7.291656209174461,2.0794415416798357,4.584967478670572,tvEpisode,False,0.6931471805599453,['GB'],"['Crime', 'Drama', 'Mystery']",8,3,0.0,False,False,False
8521,Fathers and Sons,"(7, 8]",2013,3.7376696182833684,6.126869184114185,1.6094379124341003,5.043425116919247,tvEpisode,False,0.6931471805599453,['US'],"['Crime', 'Drama', 'Mystery']",8,3,0.0,False,False,False
8522,The Return of the King,"(8, 9]",2006,3.9318256327243257,3.4339872044851463,3.1780538303479458,3.258096538021482,tvEpisode,False,0.6931471805599453,['GB'],"['Documentary', 'History']",9,2,0.0,False,False,False
8523,Stranger in Our House,"(5, 6]",1978,4.59511985013459,8.064636475774222,4.30406509320417,4.174387269895637,tvMovie,False,3.1354942159291497,['US'],"['Horror', 'Thriller']",6,2,0.4375,False,False,False
8524,Adele Spitzeder,"(5, 6]",1972,4.465908118654584,3.1354942159291497,3.5553480614894135,3.871201010907891,tvMovie,False,1.0986122886681098,['XWG'],['Comedy'],6,1,1.0,False,False,False
8525,Sengoku gunto-den - Dai nibu: Akatsuki no zenshin,"(5, 6]",1937,4.219507705176107,3.258096538021482,0.0,2.8903717578961645,movie,False,0.6931471805599453,['JP'],"['Action', 'Adventure', 'Drama']",6,3,0.0,False,False,False
8526,Una colt in mano al diavolo,"(5, 6]",1973,4.499809670330265,4.844187086458591,1.0986122886681098,3.7376696182833684,movie,False,2.3978952727983707,['IT'],['Western'],6,1,0.3333333333333333,False,False,False
8527,Phantom from Space,"(4, 5]",1953,4.30406509320417,7.364547014255642,3.6888794541139363,3.5263605246161616,movie,False,2.4849066497880004,['US'],"['Horror', 'Sci-Fi']",5,2,0.29411764705882354,False,False,False
8528,L'invenzione della croce,"(6, 7]",1949,2.302585092994046,2.1972245773362196,0.0,1.9459101490553132,short,False,0.6931471805599453,['IT'],"['Documentary', 'Short']",7,2,0.0,False,False,False
8529,Chillingham Castle,"(7, 8]",2018,4.110873864173311,2.70805020110221,0.6931471805599453,3.5553480614894135,tvEpisode,False,0.6931471805599453,['GB'],"['Fantasy', 'Reality-TV']",8,2,0.0,False,False,False
8530,Inside Rupert Pupkin: Thelma Schoonmaker on Martin Scorsese and 'The King of Comedy',"(8, 9]",2014,3.6888794541139363,2.1972245773362196,0.0,2.833213344056216,video,False,1.0986122886681098,['DE'],"['Documentary', 'Short']",9,2,0.0,False,False,False
8531,Koga cekas kume,"(7, 8]",1976,4.465908118654584,2.302585092994046,0.6931471805599453,3.4011973816621555,tvMovie,False,0.6931471805599453,['XYU'],['Drama'],8,1,0.0,False,False,False
8532,Sans âme,"(6, 7]",2019,3.295836866004329,2.302585092994046,0.0,3.1780538303479458,tvEpisode,False,0.6931471805599453,['FR'],"['Crime', 'Drama', 'Thriller']",7,3,0.0,False,False,False
8533,Double Date,"(5, 6]",1941,4.110873864173311,3.7612001156935624,1.9459101490553132,3.7376696182833684,movie,False,0.6931471805599453,['US'],"['Comedy', 'Family']",6,2,0.0,False,False,False
8534,No Nukes,"(6, 7]",1980,4.6443908991413725,5.187385805840755,2.0794415416798357,4.248495242049359,movie,False,2.1972245773362196,['US'],"['Documentary', 'Music']",7,2,0.5714285714285714,False,True,False
8535,Rocketbirds 2: Evolution,"(5, 6]",2016,3.273392705380262,3.258096538021482,1.0986122886681098,1.791759469228055,videoGame,False,0.6931471805599453,['US'],"['Action', 'Adventure', 'Fantasy']",6,3,0.0,False,True,False
8536,Apartment Girls,"(4, 5]",1973,4.51085950651685,2.772588722239781,0.0,2.1972245773362196,movie,False,1.0986122886681098,['US'],"['Adult', 'Comedy']",5,2,0.6666666666666666,False,False,False
8537,Gamble Everything,"(8, 9]",2017,3.713572066704308,5.877735781779639,2.302585092994046,6.104793232414985,tvEpisode,False,0.6931471805599453,['US'],"['Drama', 'Music', 'Musical']",9,3,0.6666666666666666,False,False,False
8538,Punt Uit Schluss Aus Full Stop,"(7, 8]",2020,4.51085950651685,2.5649493574615367,0.6931471805599453,1.9459101490553132,movie,False,0.6931471805599453,['NL'],['Documentary'],8,1,1.0,False,False,False
8539,Vääpeli Körmy ja marsalkan sauva,"(5, 6]",1993,4.110873864173311,3.367295829986474,1.0986122886681098,4.68213122712422,tvMiniSeries,True,0.6931471805599453,['FI'],['Comedy'],6,1,0.0,False,False,False
8540,Criminal Intent: The Beginning,"(8, 9]",2003,3.091042453358316,2.772588722239781,0.6931471805599453,2.1972245773362196,video,False,0.6931471805599453,['US'],['Short'],9,1,0.0,False,False,False
8541,The Fine Line,"(7, 8]",2008,4.060443010546419,2.6390573296152584,1.0986122886681098,2.4849066497880004,movie,False,0.6931471805599453,['CA'],['Drama'],8,1,0.0,False,False,False
8542,Pasang: In the Shadow of Everest,"(8, 9]",2022,4.290459441148391,3.367295829986474,2.0794415416798357,4.770684624465665,movie,False,1.9459101490553132,['US'],['Documentary'],9,1,0.8571428571428571,True,True,False
8543,To Love and Die on Emerson Street: Part 2,"(8, 9]",1993,3.713572066704308,2.4849066497880004,0.0,4.07753744390572,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Drama']",9,2,0.0,False,False,False
8544,For Goodness Sake II,"(6, 7]",1996,2.8903717578961645,4.663439094112067,2.0794415416798357,4.418840607796598,short,False,0.6931471805599453,['US'],"['Comedy', 'Short']",7,2,0.0,False,False,False
8545,"Elisabetta, regina d'Inghilterra","(8, 9]",1985,5.017279836814924,2.0794415416798357,1.0986122886681098,2.833213344056216,tvMovie,False,0.6931471805599453,['IT'],"['Drama', 'Music']",9,2,0.0,False,False,False
8546,Episode #1.240,"(6, 7]",1999,4.110873864173311,2.3978952727983707,0.6931471805599453,3.1780538303479458,tvEpisode,False,2.0794415416798357,['AR'],"['Comedy', 'Drama', 'Romance']",7,3,0.0,False,False,False
8547,Building a Better Mummy,"(6, 7]",1999,3.9318256327243257,3.9889840465642745,0.6931471805599453,3.9512437185814275,video,False,1.0986122886681098,['US'],['Documentary'],7,1,0.0,False,False,False
8548,Fever Heat,"(6, 7]",1968,4.700480365792417,3.8066624897703196,3.1354942159291497,4.060443010546419,movie,False,1.0986122886681098,['US'],"['Action', 'Drama']",7,2,0.3333333333333333,False,False,False
8549,Shooting Indians: A Journey with Jeffrey Thomas,"(7, 8]",1997,4.04305126783455,2.3978952727983707,0.0,2.302585092994046,movie,False,0.6931471805599453,['CA'],['Documentary'],8,1,0.0,True,False,False
8550,Jaws 3-D,"(3, 4]",1983,4.605170185988092,10.807604483478574,5.393627546352362,5.575949103146316,movie,False,3.713572066704308,['US'],"['Adventure', 'Horror', 'Thriller']",4,3,0.19279661016949154,True,True,False
8551,Cocorica,"(4, 5]",2021,1.6094379124341003,3.044522437723423,1.0986122886681098,3.044522437723423,short,False,0.6931471805599453,['FR'],"['Musical', 'Short']",5,2,0.0,False,False,False
8552,Pup in the Pound/Odie in Love,"(6, 7]",2009,3.2188758248682006,3.4339872044851463,0.6931471805599453,3.828641396489095,tvEpisode,False,0.6931471805599453,['FR'],"['Adventure', 'Animation', 'Comedy']",7,3,0.0,False,False,False
8553,Seven,"(7, 8]",1996,2.5649493574615367,5.153291594497779,0.0,3.713572066704308,short,False,0.6931471805599453,"['PL', 'GB']",['Short'],8,1,0.0,True,False,True
8554,The Deserted Castle,"(7, 8]",1956,3.258096538021482,3.8918202981106265,0.6931471805599453,3.58351893845611,tvEpisode,False,0.6931471805599453,['GB'],"['Action', 'Adventure', 'Family']",8,3,0.5,False,False,False
8555,Ögretmenler Gününü Kutlayamayanlar,"(9, 10]",2021,4.343805421853684,2.4849066497880004,0.6931471805599453,1.3862943611198906,video,False,0.6931471805599453,['TR'],"['Documentary', 'History', 'Short']",10,3,0.0,False,False,False
8556,Nakhasteh,"(5, 6]",2014,4.532599493153256,4.574710978503383,2.833213344056216,3.4011973816621555,movie,False,1.6094379124341003,['IR'],"['Drama', 'Romance']",6,2,1.0,True,False,False
8557,Intohimon vallassa,"(6, 7]",1947,4.51085950651685,5.0689042022202315,1.0986122886681098,3.4965075614664802,movie,False,1.791759469228055,['FI'],['Drama'],7,1,0.3333333333333333,False,False,False
8558,Under Suspicion: Uncovering the Wesphael Case,"(6, 7]",2021,3.4657359027997265,6.736966958001855,1.9459101490553132,4.0943445622221,tvSeries,True,2.8903717578961645,['BE'],"['Crime', 'Documentary']",7,2,0.23529411764705882,False,True,False
8559,Sweet Britches,"(7, 8]",1984,4.110873864173311,5.187385805840755,1.9459101490553132,4.127134385045092,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Adventure', 'Sci-Fi']",8,3,0.0,False,False,False
8560,Maximo: Ghost to Glory,"(7, 8]",2001,3.273392705380262,4.672828834461906,1.0986122886681098,5.342334251964811,videoGame,False,0.6931471805599453,['US'],"['Action', 'Adventure', 'Fantasy']",8,3,0.0,True,True,False
8561,Tay Ninh Holy See,"(5, 6]",2022,1.6094379124341003,2.8903717578961645,1.6094379124341003,2.0794415416798357,video,False,0.6931471805599453,['VN'],"['Fantasy', 'Mystery', 'News']",6,3,0.0,False,False,False
8562,Pirate Fetish Machine 3: Fetish & Magic,"(5, 6]",2002,4.672828834461906,2.0794415416798357,0.0,2.70805020110221,video,False,1.0986122886681098,['SE'],['Adult'],6,1,1.0,False,False,False
8563,Eis,"(5, 6]",1989,4.51085950651685,2.5649493574615367,0.0,4.174387269895637,movie,False,0.6931471805599453,['XWG'],['Drama'],6,1,0.0,True,False,False
8564,War of Horrors,"(7, 8]",2011,3.2188758248682006,2.833213344056216,0.0,2.995732273553991,short,False,0.6931471805599453,['GB'],"['History', 'Horror', 'Short']",8,3,0.0,False,True,False
8565,Maigret at the Minister,"(5, 6]",1987,4.110873864173311,2.70805020110221,1.791759469228055,3.6109179126442243,tvMiniSeries,True,1.3862943611198906,['SUHH'],"['Crime', 'Drama', 'Mystery']",6,3,0.0,False,False,False
8566,"The Good, the Bad, & the Ugly","(6, 7]",1992,4.51085950651685,2.8903717578961645,0.0,4.787491742782046,movie,False,1.0986122886681098,['PH'],['Comedy'],7,1,0.0,False,False,False
8567,Sky of an Archangel,"(8, 9]",2004,3.2188758248682006,2.4849066497880004,0.6931471805599453,3.295836866004329,short,False,0.6931471805599453,['CA'],"['Short', 'War']",9,2,0.0,False,False,False
8568,"Les municipaux, ces héros","(4, 5]",2018,4.48863636973214,5.736572297479192,2.6390573296152584,4.499809670330265,movie,False,0.6931471805599453,['FR'],['Comedy'],5,1,0.75,False,True,False
8569,Perry Como's Christmas in Austria,"(5, 6]",1976,4.110873864173311,3.4965075614664802,1.791759469228055,3.295836866004329,tvSpecial,False,0.6931471805599453,['US'],['Music'],6,1,0.5,False,False,False
8570,W szponach sexu,"(6, 7]",1969,2.302585092994046,4.248495242049359,0.6931471805599453,2.5649493574615367,short,False,0.6931471805599453,['PL'],"['Animation', 'Comedy', 'Short']",7,3,0.0,False,False,False
8571,Le occasioni di Rosa,"(6, 7]",1981,4.51085950651685,3.9318256327243257,1.6094379124341003,2.772588722239781,movie,False,1.3862943611198906,['IT'],['Drama'],7,1,1.0,True,False,False
8572,Les dix commandements,"(6, 7]",2001,4.343805421853684,3.091042453358316,1.791759469228055,4.219507705176107,video,False,1.0986122886681098,['FR'],['Musical'],7,1,0.0,False,False,False
8573,Palace Hotell,"(6, 7]",2007,4.07753744390572,2.1972245773362196,0.6931471805599453,2.302585092994046,movie,False,0.6931471805599453,['SE'],['Documentary'],7,1,0.0,False,False,False
8574,Le maître nageur,"(5, 6]",1979,4.51085950651685,5.1298987149230735,2.833213344056216,4.418840607796598,movie,False,2.0794415416798357,['FR'],"['Comedy', 'Drama']",6,2,0.3333333333333333,False,False,False
8575,Berlin 1945 - Musik Unter Bomben,"(8, 9]",2007,4.465908118654584,2.995732273553991,1.3862943611198906,2.772588722239781,tvMovie,False,0.6931471805599453,['EE'],['Musical'],9,1,0.0,False,False,False
8576,Ginger's Hawaiian Scrapbook,"(6, 7]",1987,4.343805421853684,4.90527477843843,0.0,2.6390573296152584,video,False,0.6931471805599453,['US'],['Adult'],7,1,0.0,False,False,False
8577,Heads and Tails,"(7, 8]",1977,2.772588722239781,2.0794415416798357,0.6931471805599453,1.9459101490553132,tvSeries,True,0.6931471805599453,['GB'],"['Family', 'Musical']",8,2,0.0,False,False,False
8578,Bricker's Boy/Lotions of Love/The Hustlers,"(6, 7]",1983,4.110873864173311,4.330733340286331,1.3862943611198906,4.394449154672439,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Drama', 'Romance']",7,3,0.0,False,False,False
8579,"LOL: Qui (c)rie, sort!","(6, 7]",2023,3.4657359027997265,3.8501476017100584,0.6931471805599453,2.3978952727983707,tvSeries,True,0.6931471805599453,['FR'],['Comedy'],7,1,0.0,False,False,False
8580,Miles Brown/The Joyous String Ensemble,"(6, 7]",2020,2.772588722239781,2.3978952727983707,1.3862943611198906,3.6635616461296463,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Family', 'Music']",7,3,0.0,False,False,False
8581,Vein,"(4, 5]",1965,2.5649493574615367,2.4849066497880004,0.0,0.6931471805599453,short,False,0.6931471805599453,['US'],['Short'],5,1,0.0,False,False,False
8582,The Way of All Pests,"(5, 6]",1941,2.0794415416798357,3.6109179126442243,2.0794415416798357,1.9459101490553132,short,False,1.0986122886681098,['US'],"['Animation', 'Short']",6,2,0.0,False,False,False
8583,Sauvages,"(7, 8]",2024,4.477336814478207,3.912023005428146,0.6931471805599453,3.4011973816621555,movie,False,2.1972245773362196,"['CH', 'FR', 'BE']","['Animation', 'Family']",8,2,1.0,True,False,True
8584,The Seven-Month Itch: Part 2,"(7, 8]",1988,3.258096538021482,5.886104031450156,1.0986122886681098,3.58351893845611,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Drama', 'Family']",8,3,0.3333333333333333,False,False,False
8585,Casus Kiran: Yedi Canli Adam,"(6, 7]",1970,4.430816798843313,4.007333185232471,0.6931471805599453,3.367295829986474,movie,False,1.0986122886681098,['TR'],"['Action', 'Adventure', 'Crime']",7,3,0.0,False,False,False
8586,Party Pieces,"(7, 8]",2018,3.4011973816621555,4.204692619390966,0.6931471805599453,4.553876891600541,tvEpisode,False,0.6931471805599453,['GB'],['Comedy'],8,1,0.0,False,False,False
8587,Amar te duele,"(6, 7]",2002,4.653960350157523,8.253488028345904,2.772588722239781,4.143134726391533,movie,False,2.1972245773362196,['MX'],"['Drama', 'Romance']",7,2,0.08333333333333333,True,True,False
8588,Even Angels Fall,"(7, 8]",1991,4.564348191467836,3.58351893845611,1.0986122886681098,3.091042453358316,tvMovie,False,1.3862943611198906,['US'],['Thriller'],8,1,0.0,False,False,False
8589,Navy Secrets,"(5, 6]",1939,4.143134726391533,4.74493212836325,3.258096538021482,3.367295829986474,movie,False,1.791759469228055,['US'],"['Adventure', 'Thriller']",6,2,0.2222222222222222,False,False,False
8590,Love Offerings,"(8, 9]",2024,3.8918202981106265,2.302585092994046,0.6931471805599453,5.153291594497779,tvEpisode,False,0.6931471805599453,['AU'],['Drama'],9,1,1.0,False,False,False
8591,My Secret Love,"(6, 7]",2022,3.828641396489095,5.0238805208462765,0.6931471805599453,2.995732273553991,tvSeries,True,2.0794415416798357,['TH'],"['Drama', 'Romance']",7,2,0.5,False,False,False
8592,Baggin' the Dragon,"(4, 5]",1966,2.5649493574615367,2.302585092994046,0.0,2.3978952727983707,short,False,0.6931471805599453,['US'],"['Animation', 'Family', 'Fantasy']",5,3,0.0,False,False,False
8593,Danger Island,"(7, 8]",1967,3.4657359027997265,3.367295829986474,0.0,3.1780538303479458,tvSeries,True,0.6931471805599453,['GB'],"['Adventure', 'Comedy', 'Family']",8,3,0.0,False,False,False
8594,Wacko,"(8, 9]",1977,3.4339872044851463,2.70805020110221,0.0,2.4849066497880004,tvSeries,True,0.6931471805599453,['US'],"['Comedy', 'Family']",9,2,0.0,False,False,False
8595,The Divided Brain,"(7, 8]",2019,4.3694478524670215,4.875197323201151,0.6931471805599453,3.4657359027997265,movie,False,1.3862943611198906,['CA'],['Documentary'],8,1,0.0,False,True,False
8596,Sweetheart of the Navy,"(5, 6]",1937,4.127134385045092,3.58351893845611,1.3862943611198906,3.6888794541139363,movie,False,1.0986122886681098,['US'],"['Comedy', 'Musical', 'Romance']",6,3,0.0,False,False,False
8597,La romántica historia de Juleo y Rumieta - parte 2,"(6, 7]",1975,3.713572066704308,2.302585092994046,2.0794415416798357,1.791759469228055,tvEpisode,False,0.6931471805599453,['MX'],"['Comedy', 'Family', 'Fantasy']",7,3,0.0,False,False,False
8598,Black Jesus,"(7, 8]",1974,3.295836866004329,5.087596335232384,0.6931471805599453,3.6635616461296463,tvEpisode,False,0.6931471805599453,['US'],['Comedy'],8,1,0.0,False,False,False
8599,29/73: Ready-made,"(5, 6]",1973,2.5649493574615367,2.1972245773362196,0.0,0.6931471805599453,short,False,0.6931471805599453,['AT'],['Short'],6,1,0.0,False,False,False
8600,The Adventures of Mark & Brian,"(6, 7]",1991,3.4339872044851463,3.5553480614894135,1.0986122886681098,3.713572066704308,tvSeries,True,0.6931471805599453,['US'],"['Comedy', 'Reality-TV']",7,2,0.0,False,False,False
8601,Ein Mann für meine Frau,"(6, 7]",1943,4.51085950651685,2.4849066497880004,1.791759469228055,3.4657359027997265,movie,False,1.0986122886681098,['DE'],['Drama'],7,1,0.0,False,False,False
8602,The Magic Egg,"(7, 8]",1984,2.772588722239781,2.8903717578961645,0.0,2.5649493574615367,short,False,0.6931471805599453,['US'],"['Documentary', 'Short']",8,2,0.0,True,False,False
8603,Bestia,"(6, 7]",2021,2.833213344056216,7.557994958530806,2.1972245773362196,3.258096538021482,short,False,2.4849066497880004,['CL'],"['Animation', 'History', 'Horror']",7,3,0.6538461538461539,True,False,False
8604,Sidney's Family Tree,"(5, 6]",1958,1.9459101490553132,4.875197323201151,1.0986122886681098,3.1354942159291497,short,False,1.0986122886681098,['US'],"['Animation', 'Comedy', 'Family']",6,3,0.25,True,False,False
8605,Plugawe Slowo,"(6, 7]",1973,2.1972245773362196,1.791759469228055,0.0,1.0986122886681098,short,False,0.6931471805599453,['PL'],"['Animation', 'Short']",7,2,0.0,False,False,False
8606,Typist Artist Pirate King,"(5, 6]",2022,4.6913478822291435,5.476463551931511,2.4849066497880004,5.049856007249537,movie,False,2.5649493574615367,['GB'],['Drama'],6,1,0.75,True,False,False
8607,Murder Is the Bid,"(7, 8]",1959,3.4339872044851463,2.1972245773362196,0.6931471805599453,3.2188758248682006,tvEpisode,False,0.6931471805599453,['US'],['Western'],8,1,0.0,False,False,False
8608,Part III,"(7, 8]",1988,4.543294782270004,4.127134385045092,0.6931471805599453,4.61512051684126,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Adventure', 'Drama']",8,3,0.5,False,False,False
8609,80's Female Wrestler,"(6, 7]",2016,3.4657359027997265,4.2626798770413155,0.6931471805599453,2.9444389791664403,tvEpisode,False,0.6931471805599453,['US'],"['Game-Show', 'Horror', 'Reality-TV']",7,3,1.0,False,False,False
8610,The Country Mouse & the City Mouse: A Christmas Tale,"(8, 9]",1993,4.465908118654584,4.02535169073515,1.3862943611198906,3.4657359027997265,tvMovie,False,0.6931471805599453,['US'],"['Animation', 'Drama', 'Family']",9,3,0.0,True,False,False
8611,Utajo oboegaki,"(7, 8]",1941,4.59511985013459,4.663439094112067,1.0986122886681098,3.4339872044851463,movie,False,1.9459101490553132,['JP'],['Drama'],8,1,0.3333333333333333,False,False,False
8612,Amori in corso,"(7, 8]",1989,4.51085950651685,4.30406509320417,1.6094379124341003,3.4657359027997265,movie,False,1.791759469228055,['IT'],['Comedy'],8,1,0.0,True,False,False
